10600,100
43800,200
99400,300
136600,400
322100,500
468900,600
571000,700
570900,800
627600,900
1008400,1000
1023000,1100
1005700,1200
1205700,1300
1956300,1400
1457900,1500
1739300,1600
2789500,1700
2912500,1800
2577800,1900
3129100,2000
3302100,2100
3476300,2200
3398800,2300
5443200,2400
4529300,2500
4475500,2600
5574400,2700
4755800,2800
5362900,2900
5754400,3000
5396900,3100
6059000,3200
9331300,3300
6976100,3400
7129200,3500
8981100,3600
8124300,3700
8149700,3800
11859100,3900
12397100,4000
10543200,4100
10095300,4200
10797700,4300
13129200,4400
13316500,4500
13048800,4600
12739600,4700
14392900,4800
15142400,4900
18802000,5000
14077800,5100
19433000,5200
16211000,5300
22580400,5400
18560100,5500
17494200,5600
18081500,5700
20109700,5800
20868400,5900
20495600,6000
21360900,6100
20315400,6200
22361500,6300
23132900,6400
22665800,6500
24719900,6600
25637300,6700
26376900,6800
25452700,6900
27536700,7000
27013800,7100
29816000,7200
27880700,7300
30112600,7400
29886500,7500
30996200,7600
30459900,7700
34114700,7800
34679600,7900
34818700,8000
35147600,8100
35749200,8200
35263500,8300
37539100,8400
39200500,8500
39143300,8600
41543400,8700
41480800,8800
42935600,8900
42433900,9000
42701500,9100
46048300,9200
46008800,9300
50337000,9400
46893600,9500
47113900,9600
51452400,9700
50846500,9800
51003600,9900
51207200,10000
100,10000
